Freq	DF_LOWSHELF(FREQ,350,3.5,0,48000)
+DF_HIGHSHELF(FREQ,3500,-2.5,0,48000)
515.625000	0.850617
515.991211	0.848800
516.357422	0.846987
516.723633	0.845178
517.089844	0.843372
517.456055	0.841571
517.822266	0.839773
518.188477	0.837979
518.554688	0.836189
518.920898	0.834402
519.287109	0.832620
519.653320	0.830841
520.019531	0.829066
520.385742	0.827295
520.751953	0.825528
521.118164	0.823765
521.484375	0.822005
521.850586	0.820249
522.216797	0.818497
522.583008	0.816749
522.949219	0.815004
523.315430	0.813263
523.681641	0.811526
524.047852	0.809793
524.414062	0.808063
524.780273	0.806337
525.146484	0.804615
525.512695	0.802897
525.878906	0.801182
526.245117	0.799471
526.611328	0.797764
526.977539	0.796060
527.343750	0.794360
527.709961	0.792664
528.076172	0.790972
528.442383	0.789283
528.808594	0.787598
529.174805	0.785916
529.541016	0.784238
529.907227	0.782564
530.273438	0.780893
530.639648	0.779226
531.005859	0.777563
531.372070	0.775903
531.738281	0.774247
532.104492	0.772595
532.470703	0.770946
532.836914	0.769300
533.203125	0.767659
533.569336	0.766021
533.935547	0.764386
534.301758	0.762755
534.667969	0.761128
535.034180	0.759504
535.400391	0.757883
535.766602	0.756267
536.132812	0.754654
536.499023	0.753044
536.865234	0.751438
537.231445	0.749835
537.597656	0.748236
537.963867	0.746640
538.330078	0.745048
538.696289	0.743460
539.062500	0.741875
539.428711	0.740293
539.794922	0.738715
540.161133	0.737140
540.527344	0.735569
540.893555	0.734001
541.259766	0.732437
541.625977	0.730876
541.992188	0.729319
542.358398	0.727765
542.724609	0.726214
543.090820	0.724667
543.457031	0.723124
543.823242	0.721583
544.189453	0.720047
544.555664	0.718513
544.921875	0.716983
545.288086	0.715456
545.654297	0.713933
546.020508	0.712413
546.386719	0.710896
546.752930	0.709383
547.119141	0.707873
547.485352	0.706367
547.851562	0.704864
548.217773	0.703364
548.583984	0.701867
548.950195	0.700374
549.316406	0.698884
549.682617	0.697398
550.048828	0.695915
550.415039	0.694435
550.781250	0.692958
551.147461	0.691485
551.513672	0.690014
551.879883	0.688548
552.246094	0.687084
552.612305	0.685624
552.978516	0.684167
553.344727	0.682713
553.710938	0.681262
554.077148	0.679815
554.443359	0.678371
554.809570	0.676930
555.175781	0.675492
555.541992	0.674058
555.908203	0.672627
556.274414	0.671198
556.640625	0.669774
557.006836	0.668352
557.373047	0.666933
557.739258	0.665518
558.105469	0.664106
558.471680	0.662697
558.837891	0.661291
559.204102	0.659888
559.570312	0.658489
559.936523	0.657092
560.302734	0.655699
560.668945	0.654309
561.035156	0.652922
561.401367	0.651538
561.767578	0.650157
562.133789	0.648779
562.500000	0.647404
562.866211	0.646033
563.232422	0.644664
563.598633	0.643299
563.964844	0.641936
564.331055	0.640577
564.697266	0.639221
565.063477	0.637868
565.429688	0.636517
565.795898	0.635170
566.162109	0.633826
566.528320	0.632485
566.894531	0.631147
567.260742	0.629812
567.626953	0.628480
567.993164	0.627151
568.359375	0.625825
568.725586	0.624501
569.091797	0.623181
569.458008	0.621864
569.824219	0.620550
570.190430	0.619239
570.556641	0.617931
570.922852	0.616625
571.289062	0.615323
571.655273	0.614023
572.021484	0.612727
572.387695	0.611433
572.753906	0.610143
573.120117	0.608855
573.486328	0.607570
573.852539	0.606288
574.218750	0.605009
574.584961	0.603733
574.951172	0.602459
575.317383	0.601189
575.683594	0.599921
576.049805	0.598657
576.416016	0.597395
576.782227	0.596136
577.148438	0.594880
577.514648	0.593626
577.880859	0.592376
578.247070	0.591128
578.613281	0.589883
578.979492	0.588641
579.345703	0.587402
579.711914	0.586166
580.078125	0.584932
580.444336	0.583701
580.810547	0.582473
581.176758	0.581248
581.542969	0.580026
581.909180	0.578806
582.275391	0.577589
582.641602	0.576375
583.007812	0.575163
583.374023	0.573954
583.740234	0.572748
584.106445	0.571545
584.472656	0.570345
584.838867	0.569147
585.205078	0.567952
585.571289	0.566759
585.937500	0.565570
586.303711	0.564383
586.669922	0.563198
587.036133	0.562017
587.402344	0.560838
587.768555	0.559662
588.134766	0.558488
588.500977	0.557317
588.867188	0.556149
589.233398	0.554983
589.599609	0.553820
589.965820	0.552660
590.332031	0.551502
590.698242	0.550347
591.064453	0.549194
591.430664	0.548044
591.796875	0.546897
592.163086	0.545752
592.529297	0.544610
592.895508	0.543471
593.261719	0.542334
593.627930	0.541200
593.994141	0.540068
594.360352	0.538939
594.726562	0.537812
595.092773	0.536688
595.458984	0.535567
595.825195	0.534448
596.191406	0.533331
596.557617	0.532217
596.923828	0.531106
597.290039	0.529997
597.656250	0.528891
598.022461	0.527787
598.388672	0.526686
598.754883	0.525587
599.121094	0.524490
599.487305	0.523397
599.853516	0.522305
600.000000	0.521869
600.219727	0.521216
600.585938	0.520130
600.952148	0.519046
601.318359	0.517964
601.684570	0.516885
602.050781	0.515809
602.416992	0.514735
602.783203	0.513663
603.149414	0.512594
603.515625	0.511527
603.881836	0.510462
604.248047	0.509400
604.614258	0.508341
604.980469	0.507284
605.346680	0.506229
605.712891	0.505176
606.079102	0.504126
606.445312	0.503079
606.811523	0.502034
607.177734	0.500991
607.543945	0.499950
607.910156	0.498912
608.276367	0.497876
608.642578	0.496843
609.008789	0.495812
609.375000	0.494783
609.741211	0.493757
610.107422	0.492732
610.473633	0.491711
610.839844	0.490691
611.206055	0.489674
611.572266	0.488659
611.938477	0.487647
612.304688	0.486637
612.670898	0.485629
613.037109	0.484623
613.403320	0.483620
613.769531	0.482618
614.135742	0.481620
614.501953	0.480623
614.868164	0.479629
615.234375	0.478637
615.600586	0.477647
615.966797	0.476659
616.333008	0.475674
616.699219	0.474691
617.065430	0.473710
617.431641	0.472731
617.797852	0.471755
618.164062	0.470781
618.530273	0.469809
618.896484	0.468839
619.262695	0.467871
619.628906	0.466906
619.995117	0.465943
620.361328	0.464982
620.727539	0.464023
621.093750	0.463066
621.459961	0.462112
621.826172	0.461159
622.192383	0.460209
622.558594	0.459261
622.924805	0.458315
623.291016	0.457372
623.657227	0.456430
624.023438	0.455490
624.389648	0.454553
624.755859	0.453618
625.122070	0.452685
625.488281	0.451754
625.854492	0.450825
626.220703	0.449898
626.586914	0.448973
626.953125	0.448051
627.319336	0.447130
627.685547	0.446212
628.051758	0.445295
628.417969	0.444381
628.784180	0.443469
629.150391	0.442559
629.516602	0.441651
629.882812	0.440745
630.249023	0.439841
630.615234	0.438939
630.981445	0.438039
631.347656	0.437141
631.713867	0.436245
632.080078	0.435351
632.446289	0.434459
632.812500	0.433570
633.178711	0.432682
633.544922	0.431796
633.911133	0.430912
634.277344	0.430030
634.643555	0.429151
635.009766	0.428273
635.375977	0.427397
635.742188	0.426523
636.108398	0.425651
636.474609	0.424781
636.840820	0.423913
637.207031	0.423047
637.573242	0.422183
637.939453	0.421321
638.305664	0.420461
638.671875	0.419603
639.038086	0.418746
639.404297	0.417892
639.770508	0.417040
640.136719	0.416189
640.502930	0.415340
640.869141	0.414494
641.235352	0.413649
641.601562	0.412806
641.967773	0.411965
642.333984	0.411126
642.700195	0.410289
643.066406	0.409454
643.432617	0.408620
643.798828	0.407788
644.165039	0.406959
644.531250	0.406131
644.897461	0.405305
645.263672	0.404481
645.629883	0.403659
645.996094	0.402838
646.362305	0.402020
646.728516	0.401203
647.094727	0.400388
647.460938	0.399575
647.827148	0.398764
648.193359	0.397954
648.559570	0.397147
648.925781	0.396341
649.291992	0.395537
649.658203	0.394735
650.024414	0.393934
650.390625	0.393136
650.756836	0.392339
651.123047	0.391544
651.489258	0.390751
651.855469	0.389959
652.221680	0.389170
652.587891	0.388382
652.954102	0.387595
653.320312	0.386811
653.686523	0.386028
654.052734	0.385248
654.418945	0.384468
654.785156	0.383691
655.151367	0.382915
655.517578	0.382141
655.883789	0.381369
656.250000	0.380599
656.616211	0.379830
656.982422	0.379063
657.348633	0.378298
657.714844	0.377534
658.081055	0.376772
658.447266	0.376012
658.813477	0.375254
659.179688	0.374497
659.545898	0.373742
659.912109	0.372988
660.278320	0.372237
660.644531	0.371486
661.010742	0.370738
661.376953	0.369991
661.743164	0.369246
662.109375	0.368503
662.475586	0.367761
662.841797	0.367021
663.208008	0.366283
663.574219	0.365546
663.940430	0.364811
664.306641	0.364077
664.672852	0.363345
665.039062	0.362615
665.405273	0.361886
665.771484	0.361159
666.137695	0.360434
666.503906	0.359710
666.870117	0.358988
667.236328	0.358267
667.602539	0.357548
667.968750	0.356831
668.334961	0.356115
668.701172	0.355401
669.067383	0.354688
669.433594	0.353977
669.799805	0.353268
670.166016	0.352560
670.532227	0.351854
670.898438	0.351149
671.264648	0.350446
671.630859	0.349744
671.997070	0.349044
672.363281	0.348345
672.729492	0.347648
673.095703	0.346953
673.461914	0.346259
673.828125	0.345567
674.194336	0.344876
674.560547	0.344187
674.926758	0.343499
675.292969	0.342812
675.659180	0.342128
676.025391	0.341445
676.391602	0.340763
676.757812	0.340083
677.124023	0.339404
677.490234	0.338727
677.856445	0.338051
678.222656	0.337377
678.588867	0.336704
678.955078	0.336033
679.321289	0.335363
679.687500	0.334695
680.053711	0.334028
680.419922	0.333362
680.786133	0.332698
681.152344	0.332036
681.518555	0.331375
681.884766	0.330715
682.250977	0.330057
682.617188	0.329401
682.983398	0.328745
683.349609	0.328092
683.715820	0.327439
684.082031	0.326788
684.448242	0.326139
684.814453	0.325491
685.180664	0.324844
685.546875	0.324199
685.913086	0.323555
686.279297	0.322913
686.645508	0.322272
687.011719	0.321632
687.377930	0.320994
687.744141	0.320358
688.110352	0.319722
688.476562	0.319088
688.842773	0.318456
689.208984	0.317824
689.575195	0.317195
689.941406	0.316566
690.307617	0.315939
690.673828	0.315313
691.040039	0.314689
691.406250	0.314066
691.772461	0.313444
692.138672	0.312824
692.504883	0.312205
692.871094	0.311588
693.237305	0.310972
693.603516	0.310357
693.969727	0.309743
694.335938	0.309131
694.702148	0.308520
695.068359	0.307911
695.434570	0.307302
695.800781	0.306696
696.166992	0.306090
696.533203	0.305486
696.899414	0.304883
697.265625	0.304281
697.631836	0.303681
697.998047	0.303082
698.364258	0.302484
698.730469	0.301888
699.096680	0.301293
699.462891	0.300699
699.829102	0.300106
700.000000	0.299830
700.195312	0.299515
700.561523	0.298925
700.927734	0.298336
701.293945	0.297749
701.660156	0.297163
702.026367	0.296578
702.392578	0.295994
702.758789	0.295412
703.125000	0.294831
703.491211	0.294251
703.857422	0.293672
704.223633	0.293095
704.589844	0.292519
704.956055	0.291944
705.322266	0.291371
705.688477	0.290798
706.054688	0.290227
706.420898	0.289657
706.787109	0.289089
707.153320	0.288521
707.519531	0.287955
707.885742	0.287390
708.251953	0.286826
708.618164	0.286264
708.984375	0.285702
709.350586	0.285142
709.716797	0.284583
710.083008	0.284025
710.449219	0.283469
710.815430	0.282913
711.181641	0.282359
711.547852	0.281806
711.914062	0.281254
712.280273	0.280704
712.646484	0.280154
713.012695	0.279606
713.378906	0.279059
713.745117	0.278513
714.111328	0.277968
714.477539	0.277425
714.843750	0.276882
715.209961	0.276341
715.576172	0.275801
715.942383	0.275262
716.308594	0.274724
716.674805	0.274188
717.041016	0.273652
717.407227	0.273118
717.773438	0.272585
718.139648	0.272053
718.505859	0.271522
718.872070	0.270992
719.238281	0.270463
719.604492	0.269936
719.970703	0.269409
720.336914	0.268884
720.703125	0.268360
721.069336	0.267837
721.435547	0.267315
721.801758	0.266794
722.167969	0.266274
722.534180	0.265755
722.900391	0.265238
723.266602	0.264721
723.632812	0.264206
723.999023	0.263692
724.365234	0.263179
724.731445	0.262666
725.097656	0.262155
725.463867	0.261646
725.830078	0.261137
726.196289	0.260629
726.562500	0.260122
726.928711	0.259617
727.294922	0.259112
727.661133	0.258609
728.027344	0.258106
728.393555	0.257605
728.759766	0.257104
729.125977	0.256605
729.492188	0.256107
729.858398	0.255610
730.224609	0.255114
730.590820	0.254619
730.957031	0.254125
731.323242	0.253632
731.689453	0.253140
732.055664	0.252649
732.421875	0.252159
732.788086	0.251670
733.154297	0.251182
733.520508	0.250696
733.886719	0.250210
734.252930	0.249725
734.619141	0.249241
734.985352	0.248759
735.351562	0.248277
735.717773	0.247796
736.083984	0.247316
736.450195	0.246838
736.816406	0.246360
737.182617	0.245883
737.548828	0.245408
737.915039	0.244933
738.281250	0.244459
738.647461	0.243986
739.013672	0.243515
739.379883	0.243044
739.746094	0.242574
740.112305	0.242105
740.478516	0.241638
740.844727	0.241171
741.210938	0.240705
741.577148	0.240240
741.943359	0.239776
742.309570	0.239313
742.675781	0.238851
743.041992	0.238390
743.408203	0.237930
743.774414	0.237471
744.140625	0.237012
744.506836	0.236555
744.873047	0.236099
745.239258	0.235644
745.605469	0.235189
745.971680	0.234736
746.337891	0.234283
746.704102	0.233832
747.070312	0.233381
747.436523	0.232931
747.802734	0.232482
748.168945	0.232035
748.535156	0.231588
748.901367	0.231142
749.267578	0.230696
749.633789	0.230252
750.000000	0.229809
750.366211	0.229367
750.732422	0.228925
751.098633	0.228485
751.464844	0.228045
751.831055	0.227606
752.197266	0.227168
752.563477	0.226731
752.929688	0.226295
753.295898	0.225860
753.662109	0.225426
754.028320	0.224993
754.394531	0.224560
754.760742	0.224129
755.126953	0.223698
755.493164	0.223268
755.859375	0.222839
756.225586	0.222411
756.591797	0.221984
756.958008	0.221558
757.324219	0.221132
757.690430	0.220708
758.056641	0.220284
758.422852	0.219861
758.789062	0.219439
759.155273	0.219018
759.521484	0.218598
759.887695	0.218178
760.253906	0.217760
760.620117	0.217342
760.986328	0.216925
761.352539	0.216509
761.718750	0.216094
762.084961	0.215680
762.451172	0.215266
762.817383	0.214853
763.183594	0.214442
763.549805	0.214031
763.916016	0.213620
764.282227	0.213211
764.648438	0.212803
765.014648	0.212395
765.380859	0.211988
765.747070	0.211582
766.113281	0.211177
766.479492	0.210773
766.845703	0.210369
767.211914	0.209966
767.578125	0.209564
767.944336	0.209163
768.310547	0.208763
768.676758	0.208363
769.042969	0.207965
769.409180	0.207567
769.775391	0.207170
770.141602	0.206773
770.507812	0.206378
770.874023	0.205983
771.240234	0.205589
771.606445	0.205196
771.972656	0.204804
772.338867	0.204412
772.705078	0.204021
773.071289	0.203631
773.437500	0.203242
773.803711	0.202854
774.169922	0.202466
774.536133	0.202079
774.902344	0.201693
775.268555	0.201308
775.634766	0.200923
776.000977	0.200539
776.367188	0.200156
776.733398	0.199774
777.099609	0.199392
777.465820	0.199012
777.832031	0.198632
778.198242	0.198252
778.564453	0.197874
778.930664	0.197496
779.296875	0.197119
779.663086	0.196743
780.029297	0.196367
780.395508	0.195993
780.761719	0.195619
781.127930	0.195245
781.494141	0.194873
781.860352	0.194501
782.226562	0.194130
782.592773	0.193760
782.958984	0.193390
783.325195	0.193021
783.691406	0.192653
784.057617	0.192285
784.423828	0.191919
784.790039	0.191553
785.156250	0.191188
785.522461	0.190823
785.888672	0.190459
786.254883	0.190096
786.621094	0.189734
786.987305	0.189372
787.353516	0.189011
787.719727	0.188651
788.085938	0.188291
788.452148	0.187932
788.818359	0.187574
789.184570	0.187217
789.550781	0.186860
789.916992	0.186504
790.283203	0.186149
790.649414	0.185794
791.015625	0.185440
791.381836	0.185087
791.748047	0.184734
792.114258	0.184382
792.480469	0.184031
792.846680	0.183680
793.212891	0.183330
793.579102	0.182981
793.945312	0.182633
794.311523	0.182285
794.677734	0.181938
795.043945	0.181591
795.410156	0.181246
795.776367	0.180900
796.142578	0.180556
796.508789	0.180212
796.875000	0.179869
797.241211	0.179527
797.607422	0.179185
797.973633	0.178844
798.339844	0.178503
798.706055	0.178163
799.072266	0.177824
799.438477	0.177486
799.804688	0.177148
800.000000	0.176968
800.170898	0.176810
800.537109	0.176474
800.903320	0.176138
