FREQ	GAIN
6387.084961	-1.173801
6387.153000	-1.173826
6387.451172	-1.173939
6387.519000	-1.173964
6387.817383	-1.174077
6387.885000	-1.174103
6388.183594	-1.174215
6388.251000	-1.174241
6388.549805	-1.174354
6388.618000	-1.174379
6388.916016	-1.174492
6388.984000	-1.174518
6389.282227	-1.174630
6389.350000	-1.174656
6389.648438	-1.174768
6389.716000	-1.174794
6390.014648	-1.174907
6390.083000	-1.174932
6390.380859	-1.175045
6390.449000	-1.175071
6390.747070	-1.175183
6390.815000	-1.175209
6391.113281	-1.175321
6391.181000	-1.175347
6391.479492	-1.175460
6391.547000	-1.175485
6391.845703	-1.175598
6391.914000	-1.175623
6392.211914	-1.175736
6392.280000	-1.175762
6392.578125	-1.175874
6392.646000	-1.175900
6392.944336	-1.176012
6393.012000	-1.176038
6393.310547	-1.176150
6393.378000	-1.176176
6393.676758	-1.176289
6393.745000	-1.176314
6394.042969	-1.176427
6394.111000	-1.176452
6394.409180	-1.176565
6394.477000	-1.176590
6394.775391	-1.176703
6394.843000	-1.176729
6395.141602	-1.176841
6395.209000	-1.176867
6395.507812	-1.176979
6395.576000	-1.177005
6395.874023	-1.177117
6395.942000	-1.177143
6396.240234	-1.177256
6396.308000	-1.177281
6396.606445	-1.177394
6396.674000	-1.177419
6396.972656	-1.177532
6397.041000	-1.177557
6397.338867	-1.177670
6397.407000	-1.177695
6397.705078	-1.177808
6397.773000	-1.177833
6398.071289	-1.177946
6398.139000	-1.177971
6398.437500	-1.178084
6398.505000	-1.178109
6398.803711	-1.178222
6398.872000	-1.178248
6399.169922	-1.178360
6399.238000	-1.178386
6399.536133	-1.178498
6399.604000	-1.178524
6399.902344	-1.178636
6399.970000	-1.178662
6400.268555	-1.178774
6400.336000	-1.178800
6400.634766	-1.178912
6400.703000	-1.178938
6401.000977	-1.179050
6401.069000	-1.179076
6401.367188	-1.179188
6401.435000	-1.179214
6401.733398	-1.179326
6401.801000	-1.179352
6402.099609	-1.179464
6402.167000	-1.179490
6402.465820	-1.179602
6402.534000	-1.179628
6402.832031	-1.179740
6402.900000	-1.179766
6403.198242	-1.179878
6403.266000	-1.179904
6403.564453	-1.180016
6403.632000	-1.180042
6403.930664	-1.180154
6403.999000	-1.180180
6404.296875	-1.180292
6404.365000	-1.180318
6404.663086	-1.180430
6404.731000	-1.180456
6405.029297	-1.180568
6405.097000	-1.180593
6405.395508	-1.180706
6405.463000	-1.180731
6405.761719	-1.180844
6405.830000	-1.180870
6406.127930	-1.180982
6406.196000	-1.181007
6406.494141	-1.181120
6406.562000	-1.181145
6406.860352	-1.181258
6406.928000	-1.181283
6407.226562	-1.181395
6407.294000	-1.181421
6407.592773	-1.181533
6407.661000	-1.181559
6407.958984	-1.181671
6408.027000	-1.181697
6408.325195	-1.181809
6408.393000	-1.181835
6408.691406	-1.181947
6408.759000	-1.181972
6409.057617	-1.182085
6409.125000	-1.182110
6409.423828	-1.182223
6409.492000	-1.182248
6409.790039	-1.182360
6409.858000	-1.182386
6410.156250	-1.182498
6410.224000	-1.182524
6410.522461	-1.182636
6410.590000	-1.182662
6410.888672	-1.182774
6410.957000	-1.182800
6411.254883	-1.182912
6411.323000	-1.182937
6411.621094	-1.183050
6411.689000	-1.183075
6411.987305	-1.183187
6412.055000	-1.183213
6412.353516	-1.183325
6412.421000	-1.183350
6412.719727	-1.183463
6412.788000	-1.183489
6413.085938	-1.183601
6413.154000	-1.183626
6413.452148	-1.183738
6413.520000	-1.183764
6413.818359	-1.183876
6413.886000	-1.183902
6414.184570	-1.184014
6414.252000	-1.184039
6414.550781	-1.184152
6414.619000	-1.184177
6414.916992	-1.184289
6414.985000	-1.184315
6415.283203	-1.184427
6415.351000	-1.184453
6415.649414	-1.184565
6415.717000	-1.184590
6416.015625	-1.184703
6416.083000	-1.184728
6416.381836	-1.184840
6416.450000	-1.184866
6416.748047	-1.184978
6416.816000	-1.185003
6417.114258	-1.185116
6417.182000	-1.185141
6417.480469	-1.185253
6417.548000	-1.185279
6417.846680	-1.185391
6417.915000	-1.185417
6418.212891	-1.185529
6418.281000	-1.185554
6418.579102	-1.185666
6418.647000	-1.185692
6418.945312	-1.185804
6419.013000	-1.185829
6419.311523	-1.185942
6419.379000	-1.185967
6419.677734	-1.186079
6419.746000	-1.186105
6420.043945	-1.186217
6420.112000	-1.186242
6420.410156	-1.186355
6420.478000	-1.186380
6420.776367	-1.186492
6420.844000	-1.186518
6421.142578	-1.186630
6421.210000	-1.186655
6421.508789	-1.186767
6421.577000	-1.186793
6421.875000	-1.186905
6421.943000	-1.186930
6422.241211	-1.187043
6422.309000	-1.187068
6422.607422	-1.187180
6422.675000	-1.187205
6422.973633	-1.187318
6423.042000	-1.187343
6423.339844	-1.187455
6423.408000	-1.187481
6423.706055	-1.187593
6423.774000	-1.187618
6424.072266	-1.187730
6424.140000	-1.187756
6424.438477	-1.187868
6424.506000	-1.187893
6424.804688	-1.188005
6424.873000	-1.188031
6425.170898	-1.188143
6425.239000	-1.188168
6425.537109	-1.188280
6425.605000	-1.188306
6425.903320	-1.188418
6425.971000	-1.188443
6426.269531	-1.188555
6426.337000	-1.188581
6426.635742	-1.188693
6426.704000	-1.188719
6427.001953	-1.188830
6427.070000	-1.188856
6427.368164	-1.188968
6427.436000	-1.188993
6427.734375	-1.189105
6427.802000	-1.189131
6428.100586	-1.189243
6428.168000	-1.189268
6428.466797	-1.189380
6428.535000	-1.189406
6428.833008	-1.189518
6428.901000	-1.189543
6429.199219	-1.189655
6429.267000	-1.189681
6429.565430	-1.189793
6429.633000	-1.189818
6429.931641	-1.189930
6430.000000	-1.189956
6430.297852	-1.190067
6430.366000	-1.190093
6430.664062	-1.190205
6430.732000	-1.190230
6431.030273	-1.190342
6431.098000	-1.190368
6431.396484	-1.190480
6431.464000	-1.190505
6431.762695	-1.190617
6431.831000	-1.190643
6432.128906	-1.190754
6432.197000	-1.190780
6432.495117	-1.190892
6432.563000	-1.190917
6432.861328	-1.191029
6432.929000	-1.191055
6433.227539	-1.191167
6433.295000	-1.191192
6433.593750	-1.191304
6433.662000	-1.191329
6433.959961	-1.191441
6434.028000	-1.191467
6434.326172	-1.191579
6434.394000	-1.191604
6434.692383	-1.191716
6434.760000	-1.191741
6435.058594	-1.191853
6435.126000	-1.191879
6435.424805	-1.191991
6435.493000	-1.192016
6435.791016	-1.192128
6435.859000	-1.192153
6436.157227	-1.192265
6436.225000	-1.192291
6436.523438	-1.192402
6436.591000	-1.192428
6436.889648	-1.192540
6436.958000	-1.192565
6437.255859	-1.192677
6437.324000	-1.192703
6437.622070	-1.192814
6437.690000	-1.192840
6437.988281	-1.192952
6438.056000	-1.192977
6438.354492	-1.193089
6438.422000	-1.193114
6438.720703	-1.193226
6438.789000	-1.193252
6439.086914	-1.193363
6439.155000	-1.193389
6439.453125	-1.193500
6439.521000	-1.193526
6439.819336	-1.193638
6439.887000	-1.193663
6440.185547	-1.193775
6440.253000	-1.193800
6440.551758	-1.193912
6440.620000	-1.193938
6440.917969	-1.194049
6440.986000	-1.194075
6441.284180	-1.194187
6441.352000	-1.194212
6441.650391	-1.194324
6441.718000	-1.194349
6442.016602	-1.194461
6442.084000	-1.194486
6442.382812	-1.194598
6442.451000	-1.194624
6442.749023	-1.194735
6442.817000	-1.194761
6443.115234	-1.194872
6443.183000	-1.194898
6443.481445	-1.195010
6443.549000	-1.195035
6443.847656	-1.195147
6443.916000	-1.195172
6444.213867	-1.195284
6444.282000	-1.195309
6444.580078	-1.195421
6444.648000	-1.195446
6444.946289	-1.195558
6445.014000	-1.195583
6445.312500	-1.195695
6445.380000	-1.195720
6445.678711	-1.195832
6445.747000	-1.195858
6446.044922	-1.195969
6446.113000	-1.195995
6446.411133	-1.196106
6446.479000	-1.196132
6446.777344	-1.196244
6446.845000	-1.196269
6447.143555	-1.196381
6447.211000	-1.196406
6447.509766	-1.196518
6447.578000	-1.196543
6447.875977	-1.196655
6447.944000	-1.196680
6448.242188	-1.196792
6448.310000	-1.196817
6448.608398	-1.196929
6448.676000	-1.196954
6448.974609	-1.197066
6449.042000	-1.197091
6449.340820	-1.197203
6449.409000	-1.197228
6449.707031	-1.197340
6449.775000	-1.197365
6450.073242	-1.197477
6450.141000	-1.197502
6450.439453	-1.197614
6450.507000	-1.197639
6450.805664	-1.197751
6450.874000	-1.197776
6451.171875	-1.197888
6451.240000	-1.197913
6451.538086	-1.198025
6451.606000	-1.198050
6451.904297	-1.198162
6451.972000	-1.198187
6452.270508	-1.198299
6452.338000	-1.198324
6452.636719	-1.198436
6452.705000	-1.198461
6453.002930	-1.198573
6453.071000	-1.198598
6453.369141	-1.198710
6453.437000	-1.198735
6453.735352	-1.198847
6453.803000	-1.198872
6454.101562	-1.198983
6454.169000	-1.199009
6454.467773	-1.199120
6454.536000	-1.199146
6454.833984	-1.199257
6454.902000	-1.199283
6455.200195	-1.199394
6455.268000	-1.199420
6455.566406	-1.199531
6455.634000	-1.199556
6455.932617	-1.199668
6456.000000	-1.199693
6456.298828	-1.199805
6456.367000	-1.199830
6456.665039	-1.199942
6456.733000	-1.199967
6457.031250	-1.200079
6457.099000	-1.200104
6457.397461	-1.200215
6457.465000	-1.200241
6457.763672	-1.200352
6457.832000	-1.200378
6458.129883	-1.200489
6458.198000	-1.200515
6458.496094	-1.200626
6458.564000	-1.200651
6458.862305	-1.200763
6458.930000	-1.200788
6459.228516	-1.200900
6459.296000	-1.200925
6459.594727	-1.201036
6459.663000	-1.201062
6459.960938	-1.201173
6460.029000	-1.201199
6460.327148	-1.201310
6460.395000	-1.201335
6460.693359	-1.201447
6460.761000	-1.201472
6461.059570	-1.201584
6461.127000	-1.201609
6461.425781	-1.201720
6461.494000	-1.201746
6461.791992	-1.201857
6461.860000	-1.201883
6462.158203	-1.201994
6462.226000	-1.202019
6462.524414	-1.202131
6462.592000	-1.202156
6462.890625	-1.202267
6462.958000	-1.202293
6463.256836	-1.202404
6463.325000	-1.202430
6463.623047	-1.202541
6463.691000	-1.202566
6463.989258	-1.202678
6464.057000	-1.202703
6464.355469	-1.202814
6464.423000	-1.202839
6464.721680	-1.202951
6464.790000	-1.202976
6465.087891	-1.203088
6465.156000	-1.203113
6465.454102	-1.203224
6465.522000	-1.203250
6465.820312	-1.203361
6465.888000	-1.203386
6466.186523	-1.203498
6466.254000	-1.203523
6466.552734	-1.203634
6466.621000	-1.203660
6466.918945	-1.203771
6466.987000	-1.203796
6467.285156	-1.203908
6467.353000	-1.203933
6467.651367	-1.204044
6467.719000	-1.204070
6468.017578	-1.204181
6468.085000	-1.204206
6468.383789	-1.204318
6468.452000	-1.204343
6468.750000	-1.204454
6468.818000	-1.204480
6469.116211	-1.204591
6469.184000	-1.204616
6469.482422	-1.204727
6469.550000	-1.204753
6469.848633	-1.204864
6469.917000	-1.204889
6470.214844	-1.205001
6470.283000	-1.205026
6470.581055	-1.205137
6470.649000	-1.205162
6470.947266	-1.205274
6471.015000	-1.205299
6471.313477	-1.205410
6471.381000	-1.205435
6471.679688	-1.205547
6471.747000	-1.205572
6472.045898	-1.205683
6472.113000	-1.205708
6472.412109	-1.205820
6472.479000	-1.205845
6472.778320	-1.205956
6472.846000	-1.205982
6473.144531	-1.206093
6473.212000	-1.206118
6473.510742	-1.206229
6473.578000	-1.206255
6473.876953	-1.206366
6473.944000	-1.206391
6474.243164	-1.206502
6474.311000	-1.206528
6474.609375	-1.206639
6474.677000	-1.206664
6474.975586	-1.206775
6475.043000	-1.206801
6475.341797	-1.206912
6475.409000	-1.206937
6475.708008	-1.207048
6475.775000	-1.207073
6476.074219	-1.207185
6476.142000	-1.207210
6476.440430	-1.207321
6476.508000	-1.207346
6476.806641	-1.207458
6476.874000	-1.207483
6477.172852	-1.207594
6477.240000	-1.207619
6477.539062	-1.207731
6477.606000	-1.207756
6477.905273	-1.207867
6477.973000	-1.207892
6478.271484	-1.208003
6478.339000	-1.208029
6478.637695	-1.208140
6478.705000	-1.208165
6479.003906	-1.208276
6479.071000	-1.208301
6479.370117	-1.208413
6479.438000	-1.208438
6479.736328	-1.208549
6479.804000	-1.208574
6480.102539	-1.208685
6480.170000	-1.208711
6480.468750	-1.208822
6480.536000	-1.208847
6480.834961	-1.208958
6480.902000	-1.208983
6481.201172	-1.209094
6481.269000	-1.209120
6481.567383	-1.209231
6481.635000	-1.209256
6481.933594	-1.209367
6482.001000	-1.209392
6482.299805	-1.209503
6482.367000	-1.209529
6482.666016	-1.209640
6482.733000	-1.209665
6483.032227	-1.209776
6483.100000	-1.209801
6483.398438	-1.209912
6483.466000	-1.209938
6483.764648	-1.210049
6483.832000	-1.210074
6484.130859	-1.210185
6484.198000	-1.210210
6484.497070	-1.210321
6484.564000	-1.210346
6484.863281	-1.210458
6484.931000	-1.210483
6485.229492	-1.210594
6485.297000	-1.210619
6485.595703	-1.210730
6485.663000	-1.210755
6485.961914	-1.210866
6486.029000	-1.210891
6486.328125	-1.211003
6486.396000	-1.211028
6486.694336	-1.211139
6486.762000	-1.211164
6487.060547	-1.211275
6487.128000	-1.211300
6487.426758	-1.211411
6487.494000	-1.211436
6487.792969	-1.211547
6487.860000	-1.211572
6488.159180	-1.211684
6488.227000	-1.211709
6488.525391	-1.211820
6488.593000	-1.211845
6488.891602	-1.211956
6488.959000	-1.211981
6489.257812	-1.212092
6489.325000	-1.212117
6489.624023	-1.212228
6489.691000	-1.212253
6489.990234	-1.212365
6490.058000	-1.212390
6490.356445	-1.212501
6490.424000	-1.212526
6490.722656	-1.212637
6490.790000	-1.212662
6491.088867	-1.212773
6491.156000	-1.212798
6491.455078	-1.212909
6491.522000	-1.212934
6491.821289	-1.213045
6491.889000	-1.213070
6492.187500	-1.213181
6492.255000	-1.213206
6492.553711	-1.213317
6492.621000	-1.213343
6492.919922	-1.213454
6492.987000	-1.213479
6493.286133	-1.213590
6493.354000	-1.213615
6493.652344	-1.213726
6493.720000	-1.213751
6494.018555	-1.213862
6494.086000	-1.213887
6494.384766	-1.213998
6494.452000	-1.214023
6494.750977	-1.214134
6494.818000	-1.214159
6495.117188	-1.214270
6495.185000	-1.214295
6495.483398	-1.214406
6495.551000	-1.214431
6495.849609	-1.214542
6495.917000	-1.214567
6496.215820	-1.214678
6496.283000	-1.214703
6496.582031	-1.214814
6496.649000	-1.214839
6496.948242	-1.214950
6497.016000	-1.214975
6497.314453	-1.215086
6497.382000	-1.215111
6497.680664	-1.215222
6497.748000	-1.215247
6498.046875	-1.215358
6498.114000	-1.215383
6498.413086	-1.215494
6498.480000	-1.215519
6498.779297	-1.215630
6498.847000	-1.215655
6499.145508	-1.215766
6499.213000	-1.215791
6499.511719	-1.215902
6499.579000	-1.215927
6499.877930	-1.216038
6499.945000	-1.216063
6500.244141	-1.216174
6500.312000	-1.216199
6500.610352	-1.216310
6500.678000	-1.216335
6500.976562	-1.216446
6501.044000	-1.216471
6501.342773	-1.216582
6501.410000	-1.216607
6501.708984	-1.216718
6501.776000	-1.216743
6502.075195	-1.216854
6502.143000	-1.216879
6502.441406	-1.216989
6502.509000	-1.217015
6502.807617	-1.217125
6502.875000	-1.217150
6503.173828	-1.217261
6503.241000	-1.217286
6503.540039	-1.217397
6503.607000	-1.217422
6503.906250	-1.217533
6503.974000	-1.217558
6504.272461	-1.217669
6504.340000	-1.217694
6504.638672	-1.217805
6504.706000	-1.217830
6505.004883	-1.217940
6505.072000	-1.217965
6505.371094	-1.218076
6505.438000	-1.218101
6505.737305	-1.218212
6505.805000	-1.218237
6506.103516	-1.218348
6506.171000	-1.218373
6506.469727	-1.218484
6506.537000	-1.218509
6506.835938	-1.218620
6506.903000	-1.218644
6507.202148	-1.218755
6507.270000	-1.218780
6507.568359	-1.218891
6507.636000	-1.218916
6507.934570	-1.219027
6508.002000	-1.219052
6508.300781	-1.219163
6508.368000	-1.219188
6508.666992	-1.219298
6508.734000	-1.219323
6509.033203	-1.219434
6509.101000	-1.219459
6509.399414	-1.219570
6509.467000	-1.219595
6509.765625	-1.219706
6509.833000	-1.219731
6510.131836	-1.219841
6510.199000	-1.219866
6510.498047	-1.219977
6510.565000	-1.220002
6510.864258	-1.220113
6510.932000	-1.220138
6511.230469	-1.220249
6511.298000	-1.220274
6511.596680	-1.220384
6511.664000	-1.220409
6511.962891	-1.220520
6512.030000	-1.220545
6512.329102	-1.220656
6512.396000	-1.220680
6512.695312	-1.220791
6512.763000	-1.220816
6513.061523	-1.220927
6513.129000	-1.220952
6513.427734	-1.221063
6513.495000	-1.221087
6513.793945	-1.221198
6513.861000	-1.221223
6514.160156	-1.221334
6514.228000	-1.221359
6514.526367	-1.221469
6514.594000	-1.221495
6514.892578	-1.221605
6514.960000	-1.221630
6515.258789	-1.221741
6515.326000	-1.221766
6515.625000	-1.221876
6515.692000	-1.221901
6515.991211	-1.222012
6516.059000	-1.222037
6516.357422	-1.222148
6516.425000	-1.222173
6516.723633	-1.222283
6516.791000	-1.222308
6517.089844	-1.222419
6517.157000	-1.222444
6517.456055	-1.222554
6517.523000	-1.222579
6517.822266	-1.222690
6517.890000	-1.222715
6518.188477	-1.222825
6518.256000	-1.222850
6518.554688	-1.222961
6518.622000	-1.222986
6518.920898	-1.223096
6518.988000	-1.223121
6519.287109	-1.223232
6519.354000	-1.223257
6519.653320	-1.223367
6519.721000	-1.223393
6520.019531	-1.223503
6520.087000	-1.223528
6520.385742	-1.223639
6520.453000	-1.223663
6520.751953	-1.223774
6520.819000	-1.223799
6521.118164	-1.223909
6521.186000	-1.223935
6521.484375	-1.224045
6521.552000	-1.224070
6521.850586	-1.224180
6521.918000	-1.224205
6522.216797	-1.224316
6522.284000	-1.224341
6522.583008	-1.224451
6522.650000	-1.224476
6522.949219	-1.224587
6523.017000	-1.224612
6523.315430	-1.224722
6523.383000	-1.224747
6523.681641	-1.224858
6523.749000	-1.224883
6524.047852	-1.224993
6524.115000	-1.225018
6524.414062	-1.225129
6524.481000	-1.225153
6524.780273	-1.225264
6524.848000	-1.225289
6525.146484	-1.225399
6525.214000	-1.225424
6525.512695	-1.225535
6525.580000	-1.225560
6525.878906	-1.225670
6525.946000	-1.225695
6526.245117	-1.225805
6526.312000	-1.225830
6526.611328	-1.225941
6526.679000	-1.225966
6526.977539	-1.226076
6527.045000	-1.226101
6527.343750	-1.226212
6527.411000	-1.226236
6527.709961	-1.226347
6527.777000	-1.226372
6528.076172	-1.226482
6528.144000	-1.226507
6528.442383	-1.226618
6528.510000	-1.226643
6528.808594	-1.226753
6528.876000	-1.226778
6529.174805	-1.226888
6529.242000	-1.226913
6529.541016	-1.227023
6529.608000	-1.227048
6529.907227	-1.227159
6529.975000	-1.227184
6530.273438	-1.227294
6530.341000	-1.227319
6530.639648	-1.227429
6530.707000	-1.227454
6531.005859	-1.227565
6531.073000	-1.227589
6531.372070	-1.227700
6531.439000	-1.227725
6531.738281	-1.227835
6531.806000	-1.227860
6532.104492	-1.227970
6532.172000	-1.227995
6532.470703	-1.228106
6532.538000	-1.228130
6532.836914	-1.228241
6532.904000	-1.228266
6533.203125	-1.228376
6533.271000	-1.228401
6533.569336	-1.228511
6533.637000	-1.228536
6533.935547	-1.228646
6534.003000	-1.228671
6534.301758	-1.228782
6534.369000	-1.228806
6534.667969	-1.228917
6534.735000	-1.228942
6535.034180	-1.229052
6535.102000	-1.229077
6535.400391	-1.229187
6535.468000	-1.229212
6535.766602	-1.229322
6535.834000	-1.229347
6536.132812	-1.229458
6536.200000	-1.229482
6536.499023	-1.229593
6536.566000	-1.229617
6536.865234	-1.229728
6536.933000	-1.229753
6537.231445	-1.229863
6537.299000	-1.229888
6537.597656	-1.229998
6537.665000	-1.230023
6537.963867	-1.230133
6538.031000	-1.230158
6538.330078	-1.230268
6538.397000	-1.230293
6538.696289	-1.230403
6538.764000	-1.230428
6539.062500	-1.230538
6539.130000	-1.230563
6539.428711	-1.230674
6539.496000	-1.230698
6539.794922	-1.230809
6539.862000	-1.230833
6540.161133	-1.230944
6540.229000	-1.230969
6540.527344	-1.231079
6540.595000	-1.231104
6540.893555	-1.231214
6540.961000	-1.231239
6541.259766	-1.231349
6541.327000	-1.231374
6541.625977	-1.231484
6541.693000	-1.231509
6541.992188	-1.231619
6542.060000	-1.231644
6542.358398	-1.231754
6542.426000	-1.231779
6542.724609	-1.231889
6542.792000	-1.231914
6543.090820	-1.232024
6543.158000	-1.232049
6543.457031	-1.232159
6543.524000	-1.232184
6543.823242	-1.232294
6543.891000	-1.232319
6544.189453	-1.232429
6544.257000	-1.232454
6544.555664	-1.232564
6544.623000	-1.232589
6544.921875	-1.232699
6544.989000	-1.232724
6545.288086	-1.232834
6545.355000	-1.232858
6545.654297	-1.232969
6545.722000	-1.232994
6546.020508	-1.233104
6546.088000	-1.233129
6546.386719	-1.233239
6546.454000	-1.233263
6546.752930	-1.233374
6546.820000	-1.233398
6547.119141	-1.233508
6547.187000	-1.233533
6547.485352	-1.233643
6547.553000	-1.233668
6547.851562	-1.233778
6547.919000	-1.233803
6548.217773	-1.233913
6548.285000	-1.233938
6548.583984	-1.234048
6548.651000	-1.234073
6548.950195	-1.234183
6549.018000	-1.234208
6549.316406	-1.234318
6549.384000	-1.234343
6549.682617	-1.234453
6549.750000	-1.234477
6550.048828	-1.234587
6550.116000	-1.234612
6550.415039	-1.234722
6550.482000	-1.234747
6550.781250	-1.234857
6550.849000	-1.234882
6551.147461	-1.234992
6551.215000	-1.235017
6551.513672	-1.235127
6551.581000	-1.235152
6551.879883	-1.235262
6551.947000	-1.235286
6552.246094	-1.235396
6552.313000	-1.235421
6552.612305	-1.235531
6552.680000	-1.235556
6552.978516	-1.235666
6553.046000	-1.235691
6553.344727	-1.235801
6553.412000	-1.235825
6553.710938	-1.235935
6553.778000	-1.235960
6554.077148	-1.236070
6554.145000	-1.236095
6554.443359	-1.236205
6554.511000	-1.236230
6554.809570	-1.236340
6554.877000	-1.236365
6555.175781	-1.236474
6555.243000	-1.236499
6555.541992	-1.236609
6555.609000	-1.236634
6555.908203	-1.236744
6555.976000	-1.236769
6556.274414	-1.236879
6556.342000	-1.236903
6556.640625	-1.237013
6556.708000	-1.237038
6557.006836	-1.237148
6557.074000	-1.237173
6557.373047	-1.237283
6557.440000	-1.237307
6557.739258	-1.237417
6557.807000	-1.237442
6558.105469	-1.237552
6558.173000	-1.237577
6558.471680	-1.237687
6558.539000	-1.237711
6558.837891	-1.237821
6558.905000	-1.237846
6559.204102	-1.237956
6559.271000	-1.237981
6559.570312	-1.238091
6559.638000	-1.238115
6559.936523	-1.238225
6560.004000	-1.238250
6560.302734	-1.238360
6560.370000	-1.238385
6560.668945	-1.238494
6560.736000	-1.238519
6561.035156	-1.238629
6561.103000	-1.238654
6561.401367	-1.238764
6561.469000	-1.238788
6561.767578	-1.238898
6561.835000	-1.238923
6562.133789	-1.239033
6562.201000	-1.239057
6562.500000	-1.239167
6562.567000	-1.239192
6562.866211	-1.239302
6562.934000	-1.239327
6563.232422	-1.239436
6563.300000	-1.239461
6563.598633	-1.239571
6563.666000	-1.239596
6563.964844	-1.239706
6564.032000	-1.239730
6564.331055	-1.239840
6564.398000	-1.239865
6564.697266	-1.239975
6564.765000	-1.239999
6565.063477	-1.240109
6565.131000	-1.240134
6565.429688	-1.240244
6565.497000	-1.240268
6565.795898	-1.240378
6565.863000	-1.240403
6566.162109	-1.240513
6566.229000	-1.240537
6566.528320	-1.240647
6566.596000	-1.240672
6566.894531	-1.240782
6566.962000	-1.240806
6567.260742	-1.240916
6567.328000	-1.240941
6567.626953	-1.241050
6567.694000	-1.241075
6567.993164	-1.241185
6568.061000	-1.241210
6568.359375	-1.241319
6568.427000	-1.241344
6568.725586	-1.241454
6568.793000	-1.241479
6569.091797	-1.241588
6569.159000	-1.241613
6569.458008	-1.241723
6569.525000	-1.241747
6569.824219	-1.241857
6569.892000	-1.241882
6570.190430	-1.241991
6570.258000	-1.242016
6570.556641	-1.242126
6570.624000	-1.242150
6570.922852	-1.242260
6570.990000	-1.242285
6571.289062	-1.242395
6571.356000	-1.242419
6571.655273	-1.242529
6571.722000	-1.242553
6572.021484	-1.242663
6572.088000	-1.242688
6572.387695	-1.242798
6572.455000	-1.242822
6572.753906	-1.242932
6572.821000	-1.242957
6573.120117	-1.243066
6573.187000	-1.243091
6573.486328	-1.243201
6573.553000	-1.243225
6573.852539	-1.243335
6573.919000	-1.243359
6574.218750	-1.243469
6574.286000	-1.243494
6574.584961	-1.243603
6574.652000	-1.243628
6574.951172	-1.243738
6575.018000	-1.243762
6575.317383	-1.243872
6575.384000	-1.243896
6575.683594	-1.244006
6575.750000	-1.244031
6576.049805	-1.244141
6576.117000	-1.244165
6576.416016	-1.244275
6576.483000	-1.244299
6576.782227	-1.244409
6576.849000	-1.244434
6577.148438	-1.244543
6577.215000	-1.244568
6577.514648	-1.244678
6577.582000	-1.244702
6577.880859	-1.244812
6577.948000	-1.244836
6578.247070	-1.244946
6578.314000	-1.244971
6578.613281	-1.245080
6578.680000	-1.245105
6578.979492	-1.245214
6579.046000	-1.245239
6579.345703	-1.245349
6579.413000	-1.245373
6579.711914	-1.245483
6579.779000	-1.245507
6580.078125	-1.245617
6580.145000	-1.245641
6580.444336	-1.245751
6580.511000	-1.245776
6580.810547	-1.245885
6580.877000	-1.245910
6581.176758	-1.246019
6581.244000	-1.246044
6581.542969	-1.246154
6581.610000	-1.246178
6581.909180	-1.246288
6581.976000	-1.246312
6582.275391	-1.246422
6582.342000	-1.246446
6582.641602	-1.246556
6582.708000	-1.246580
6583.007812	-1.246690
6583.075000	-1.246715
6583.374023	-1.246824
6583.441000	-1.246849
6583.740234	-1.246958
6583.807000	-1.246983
6584.106445	-1.247092
6584.173000	-1.247117
6584.472656	-1.247226
6584.540000	-1.247251
6584.838867	-1.247360
6584.906000	-1.247385
6585.205078	-1.247494
6585.272000	-1.247519
6585.571289	-1.247628
6585.638000	-1.247653
6585.937500	-1.247763
6586.004000	-1.247787
6586.303711	-1.247897
6586.371000	-1.247921
6586.669922	-1.248031
6586.737000	-1.248055
6587.036133	-1.248165
6587.103000	-1.248189
6587.402344	-1.248299
6587.469000	-1.248323
6587.768555	-1.248433
6587.835000	-1.248457
6588.134766	-1.248567
6588.202000	-1.248591
6588.500977	-1.248701
6588.568000	-1.248725
6588.867188	-1.248835
6588.934000	-1.248859
6589.233398	-1.248968
6589.300000	-1.248993
6589.599609	-1.249102
6589.667000	-1.249127
6589.965820	-1.249236
6590.033000	-1.249261
6590.332031	-1.249370
6590.399000	-1.249395
6590.698242	-1.249504
6590.765000	-1.249529
6591.064453	-1.249638
6591.131000	-1.249663
6591.430664	-1.249772
6591.498000	-1.249797
6591.796875	-1.249906
6591.864000	-1.249931
6592.163086	-1.250040
6592.230000	-1.250064
6592.529297	-1.250174
6592.596000	-1.250198
6592.895508	-1.250308
6592.962000	-1.250332
6593.261719	-1.250442
6593.329000	-1.250466
6593.627930	-1.250575
6593.695000	-1.250600
6593.994141	-1.250709
6594.061000	-1.250734
6594.360352	-1.250843
6594.427000	-1.250867
6594.726562	-1.250977
6594.793000	-1.251001
6595.092773	-1.251111
6595.160000	-1.251135
6595.458984	-1.251245
6595.526000	-1.251269
6595.825195	-1.251378
6595.892000	-1.251403
6596.191406	-1.251512
6596.258000	-1.251537
6596.557617	-1.251646
6596.625000	-1.251671
6596.923828	-1.251780
6596.991000	-1.251804
6597.290039	-1.251914
6597.357000	-1.251938
6597.656250	-1.252047
6597.723000	-1.252072
6598.022461	-1.252181
6598.089000	-1.252205
6598.388672	-1.252315
6598.456000	-1.252339
6598.754883	-1.252449
6598.822000	-1.252473
6599.121094	-1.252582
6599.188000	-1.252607
6599.487305	-1.252716
6599.554000	-1.252740
6599.853516	-1.252850
6599.920000	-1.252874
6600.219727	-1.252983
